"@timestamp","@version","_id","_ignored","_index","_score","data_stream.dataset","data_stream.namespace","data_stream.type","destination.ip","destination.port","event.action","event.category","event.created","event.original","event.outcome","event.type","host.ip","log.version","msg_id","nat.dst_xltd_ip","nat.dst_xltd_port","nat.src_xltd_ip","network.transport","network.vrf","observer.hostname","observer.mac","observer.serial_number","observer.type","observer.unit_id","observer.version","proc_id","proc_name",protocol,sd,"security.encrypted","security.policy_display_name","security.policy_id","security.policy_name","security.rule_id","security.rule_name","session.action","session.create_reason","session.delete_reason","session.direction","session.dstvlan","session.dstvpcid","session.dstvpcname","session.flags","session.id","session.iflow_bytes","session.iflow_pkts","session.rflow_bytes","session.rflow_pkts","session.srcvpcname","source.ip","source.port","source.vlan","syslog_priority","syslog_proto","syslog_version",tags
"Feb 15, 2025 @ 17:17:59.509",1,AdRnCpUByVDSCTPlAv31,"nat.dst_xltd_ip, nat.src_xltd_ip",".ds-logs-network_traffic-pensando-2025.02.15-000001","-","network_traffic",pensando,logs,"193.190.77.36","9,200","flow_create",network,"Feb 15, 2025 @ 17:17:59.509","<14>1 2025-02-15T16:17:57Z bx-rt1 pen-netagent 1101 - - 2025-02-15T16:17:57Z,flow_create,allow,8b568d2c-b781-4469-856e-16fde7b22280,10.192.96.8,57681,193.190.77.36,9200,6,7095,f9193bc7-bfc0-4279-aadc-d9ddc2756048,8186983896086191884,Elastic-logging,0,0,0,0,3310,DSS,DL.10.15.0005,US41L6B064,ec50.aaa4.e083,2,v3,Global-VIVES-policy,,,,,false,from-host,NA,NA,core,,,,0,3300,0
",allow,allowed,"172.16.1.44",v3,"-","0.0.0.0","(empty)","0.0.0.0",tcp,"8b568d2c-b781-4469-856e-16fde7b22280","bx-rt1","ec50.aaa4.e083",US41L6B064,DSS,2,"DL.10.15.0005",1101,"pen-netagent",6,"-",false,"(empty)","f9193bc7-bfc0-4279-aadc-d9ddc2756048","Global-VIVES-policy",8186983896086191884,"Elastic-logging",allow,NA,NA,"from-host","(empty)","(empty)","(empty)","0,3300,0",7095,0,0,0,0,core,"10.192.96.8","57,681","3,310",14,udp,1,"pensando_flowlog, _geoip_lookup_failure"
"Feb 15, 2025 @ 17:17:59.509",1,AtRnCpUByVDSCTPlAv31,"nat.dst_xltd_ip, nat.src_xltd_ip",".ds-logs-network_traffic-pensando-2025.02.15-000001","-","network_traffic",pensando,logs,"193.190.77.36","9,200","flow_delete",network,"Feb 15, 2025 @ 17:17:59.509","<14>1 2025-02-15T16:17:57Z bx-rt1 pen-netagent 1101 - - 2025-02-15T16:17:57Z,flow_delete,allow,8b568d2c-b781-4469-856e-16fde7b22280,10.192.96.7,50510,193.190.77.36,9200,6,8856,f9193bc7-bfc0-4279-aadc-d9ddc2756048,8186983896086191884,Elastic-logging,19,10185,21,7624,3310,DSS,DL.10.15.0005,US41L6B064,ec50.aaa4.e083,2,v3,Global-VIVES-policy,,,,,false,from-host,NA,tcp_rst,core,,,,0,3300,0
","-","-","172.16.1.44",v3,"-","0.0.0.0","(empty)","0.0.0.0",tcp,"8b568d2c-b781-4469-856e-16fde7b22280","bx-rt1","ec50.aaa4.e083",US41L6B064,DSS,2,"DL.10.15.0005",1101,"pen-netagent",6,"-",false,"(empty)","f9193bc7-bfc0-4279-aadc-d9ddc2756048","Global-VIVES-policy",8186983896086191884,"Elastic-logging",allow,NA,"tcp_rst","from-host","(empty)","(empty)","(empty)","0,3300,0",8856,"10,185",19,"7,624",21,core,"10.192.96.7","50,510","3,310",14,udp,1,"pensando_flowlog, _geoip_lookup_failure"
"Feb 15, 2025 @ 17:17:59.509",1,A9RnCpUByVDSCTPlAv31,"nat.dst_xltd_ip, nat.src_xltd_ip",".ds-logs-network_traffic-pensando-2025.02.15-000001","-","network_traffic",pensando,logs,"193.190.77.36","9,200","flow_delete",network,"Feb 15, 2025 @ 17:17:59.509","<14>1 2025-02-15T16:17:57Z bx-rt1 pen-netagent 1101 - - 2025-02-15T16:17:57Z,flow_delete,allow,8b568d2c-b781-4469-856e-16fde7b22280,10.192.96.7,50511,193.190.77.36,9200,6,2108315,f9193bc7-bfc0-4279-aadc-d9ddc2756048,8186983896086191884,Elastic-logging,17,8543,20,7242,3310,DSS,DL.10.15.0005,US41L6B064,ec50.aaa4.e083,2,v3,Global-VIVES-policy,,,,,false,from-host,NA,tcp_rst,core,,,,0,3300,0
","-","-","172.16.1.44",v3,"-","0.0.0.0","(empty)","0.0.0.0",tcp,"8b568d2c-b781-4469-856e-16fde7b22280","bx-rt1","ec50.aaa4.e083",US41L6B064,DSS,2,"DL.10.15.0005",1101,"pen-netagent",6,"-",false,"(empty)","f9193bc7-bfc0-4279-aadc-d9ddc2756048","Global-VIVES-policy",8186983896086191884,"Elastic-logging",allow,NA,"tcp_rst","from-host","(empty)","(empty)","(empty)","0,3300,0",2108315,"8,543",17,"7,242",20,core,"10.192.96.7","50,511","3,310",14,udp,1,"pensando_flowlog, _geoip_lookup_failure"
"Feb 15, 2025 @ 17:17:59.509",1,BNRnCpUByVDSCTPlAv31,"nat.dst_xltd_ip, nat.src_xltd_ip",".ds-logs-network_traffic-pensando-2025.02.15-000001","-","network_traffic",pensando,logs,"193.190.77.36","9,200","flow_delete",network,"Feb 15, 2025 @ 17:17:59.509","<14>1 2025-02-15T16:17:57Z bx-rt1 pen-netagent 1101 - - 2025-02-15T16:17:57Z,flow_delete,allow,8b568d2c-b781-4469-856e-16fde7b22280,10.192.96.8,57679,193.190.77.36,9200,6,10139,f9193bc7-bfc0-4279-aadc-d9ddc2756048,8186983896086191884,Elastic-logging,18,8978,21,7338,3310,DSS,DL.10.15.0005,US41L6B064,ec50.aaa4.e083,2,v3,Global-VIVES-policy,,,,,false,from-host,NA,tcp_rst,core,,,,0,3300,0
","-","-","172.16.1.44",v3,"-","0.0.0.0","(empty)","0.0.0.0",tcp,"8b568d2c-b781-4469-856e-16fde7b22280","bx-rt1","ec50.aaa4.e083",US41L6B064,DSS,2,"DL.10.15.0005",1101,"pen-netagent",6,"-",false,"(empty)","f9193bc7-bfc0-4279-aadc-d9ddc2756048","Global-VIVES-policy",8186983896086191884,"Elastic-logging",allow,NA,"tcp_rst","from-host","(empty)","(empty)","(empty)","0,3300,0",10139,"8,978",18,"7,338",21,core,"10.192.96.8","57,679","3,310",14,udp,1,"pensando_flowlog, _geoip_lookup_failure"
"Feb 15, 2025 @ 17:17:59.509",1,BdRnCpUByVDSCTPlAv31,"nat.dst_xltd_ip, nat.src_xltd_ip",".ds-logs-network_traffic-pensando-2025.02.15-000001","-","network_traffic",pensando,logs,"2.20.158.146",443,"flow_delete",network,"Feb 15, 2025 @ 17:17:59.509","<14>1 2025-02-15T16:17:57Z bx-rt1 pen-netagent 1101 - - 2025-02-15T16:17:57Z,flow_delete,allow,8b568d2c-b781-4469-856e-16fde7b22280,10.192.96.7,50520,2.20.158.146,443,6,529996,f9193bc7-bfc0-4279-aadc-d9ddc2756048,12762438024079656759,DEFECT,10,2398,10,1555,3310,DSS,DL.10.15.0005,US41L6B064,ec50.aaa4.e083,2,v3,Global-VIVES-policy,,,,,false,from-host,NA,tcp_rst,core,,,,0,3300,0
","-","-","172.16.1.44",v3,"-","0.0.0.0","(empty)","0.0.0.0",tcp,"8b568d2c-b781-4469-856e-16fde7b22280","bx-rt1","ec50.aaa4.e083",US41L6B064,DSS,2,"DL.10.15.0005",1101,"pen-netagent",6,"-",false,"(empty)","f9193bc7-bfc0-4279-aadc-d9ddc2756048","Global-VIVES-policy",12762438024079656759,DEFECT,allow,NA,"tcp_rst","from-host","(empty)","(empty)","(empty)","0,3300,0",529996,"2,398",10,"1,555",10,core,"10.192.96.7","50,520","3,310",14,udp,1,"pensando_flowlog, _geoip_lookup_failure"
"Feb 15, 2025 @ 17:17:59.509",1,BtRnCpUByVDSCTPlAv31,"nat.dst_xltd_ip, nat.src_xltd_ip",".ds-logs-network_traffic-pensando-2025.02.15-000001","-","network_traffic",pensando,logs,"193.190.77.36","9,200","flow_delete",network,"Feb 15, 2025 @ 17:17:59.509","<14>1 2025-02-15T16:17:57Z bx-rt1 pen-netagent 1101 - - 2025-02-15T16:17:57Z,flow_delete,allow,8b568d2c-b781-4469-856e-16fde7b22280,10.192.96.7,50512,193.190.77.36,9200,6,20673,f9193bc7-bfc0-4279-aadc-d9ddc2756048,8186983896086191884,Elastic-logging,31,24610,35,15141,3310,DSS,DL.10.15.0005,US41L6B064,ec50.aaa4.e083,2,v3,Global-VIVES-policy,,,,,false,from-host,NA,tcp_rst,core,,,,0,3300,0
","-","-","172.16.1.44",v3,"-","0.0.0.0","(empty)","0.0.0.0",tcp,"8b568d2c-b781-4469-856e-16fde7b22280","bx-rt1","ec50.aaa4.e083",US41L6B064,DSS,2,"DL.10.15.0005",1101,"pen-netagent",6,"-",false,"(empty)","f9193bc7-bfc0-4279-aadc-d9ddc2756048","Global-VIVES-policy",8186983896086191884,"Elastic-logging",allow,NA,"tcp_rst","from-host","(empty)","(empty)","(empty)","0,3300,0",20673,"24,610",31,"15,141",35,core,"10.192.96.7","50,512","3,310",14,udp,1,"pensando_flowlog, _geoip_lookup_failure"
"Feb 15, 2025 @ 17:17:59.509",1,B9RnCpUByVDSCTPlAv31,"nat.dst_xltd_ip, nat.src_xltd_ip",".ds-logs-network_traffic-pensando-2025.02.15-000001","-","network_traffic",pensando,logs,"193.190.77.36","9,200","flow_delete",network,"Feb 15, 2025 @ 17:17:59.509","<14>1 2025-02-15T16:17:57Z bx-rt1 pen-netagent 1101 - - 2025-02-15T16:17:57Z,flow_delete,allow,8b568d2c-b781-4469-856e-16fde7b22280,10.192.96.4,52864,193.190.77.36,9200,6,2626861,f9193bc7-bfc0-4279-aadc-d9ddc2756048,8186983896086191884,Elastic-logging,16,7001,18,7102,3310,DSS,DL.10.15.0005,US41L6B064,ec50.aaa4.e083,2,v3,Global-VIVES-policy,,,,,false,from-host,NA,tcp_rst,core,,,,0,3300,0
","-","-","172.16.1.44",v3,"-","0.0.0.0","(empty)","0.0.0.0",tcp,"8b568d2c-b781-4469-856e-16fde7b22280","bx-rt1","ec50.aaa4.e083",US41L6B064,DSS,2,"DL.10.15.0005",1101,"pen-netagent",6,"-",false,"(empty)","f9193bc7-bfc0-4279-aadc-d9ddc2756048","Global-VIVES-policy",8186983896086191884,"Elastic-logging",allow,NA,"tcp_rst","from-host","(empty)","(empty)","(empty)","0,3300,0",2626861,"7,001",16,"7,102",18,core,"10.192.96.4","52,864","3,310",14,udp,1,"pensando_flowlog, _geoip_lookup_failure"
"Feb 15, 2025 @ 17:17:59.509",1,CNRnCpUByVDSCTPlAv31,"nat.dst_xltd_ip, nat.src_xltd_ip",".ds-logs-network_traffic-pensando-2025.02.15-000001","-","network_traffic",pensando,logs,"10.192.80.2",53,"flow_create",network,"Feb 15, 2025 @ 17:17:59.509","<14>1 2025-02-15T16:17:57Z bx-rt1 pen-netagent 1101 - - 2025-02-15T16:17:57Z,flow_create,allow,8b568d2c-b781-4469-856e-16fde7b22280,10.192.96.8,49250,10.192.80.2,53,17,2099486,f9193bc7-bfc0-4279-aadc-d9ddc2756048,16317122334201741824,DNS,0,0,0,0,3310,DSS,DL.10.15.0005,US41L6B064,ec50.aaa4.e083,2,v3,Global-VIVES-policy,,,,,false,from-host,flow_miss,NA,core,,,,0,3300,0
",allow,allowed,"172.16.1.44",v3,"-","0.0.0.0","(empty)","0.0.0.0",udp,"8b568d2c-b781-4469-856e-16fde7b22280","bx-rt1","ec50.aaa4.e083",US41L6B064,DSS,2,"DL.10.15.0005",1101,"pen-netagent",17,"-",false,"(empty)","f9193bc7-bfc0-4279-aadc-d9ddc2756048","Global-VIVES-policy",16317122334201741824,DNS,allow,"flow_miss",NA,"from-host","(empty)","(empty)","(empty)","0,3300,0",2099486,0,0,0,0,core,"10.192.96.8","49,250","3,310",14,udp,1,"pensando_flowlog, _geoip_lookup_failure"
"Feb 15, 2025 @ 17:17:59.509",1,CdRnCpUByVDSCTPlAv31,"nat.dst_xltd_ip, nat.src_xltd_ip",".ds-logs-network_traffic-pensando-2025.02.15-000001","-","network_traffic",pensando,logs,"10.192.72.4",53,"flow_create",network,"Feb 15, 2025 @ 17:17:59.509","<14>1 2025-02-15T16:17:57Z bx-rt1 pen-netagent 1101 - - 2025-02-15T16:17:57Z,flow_create,allow,8b568d2c-b781-4469-856e-16fde7b22280,10.192.96.7,55905,10.192.72.4,53,17,12856,f9193bc7-bfc0-4279-aadc-d9ddc2756048,16317122334201741824,DNS,0,0,0,0,3310,DSS,DL.10.15.0005,US41L6B064,ec50.aaa4.e083,2,v3,Global-VIVES-policy,,,,,false,from-host,flow_miss,NA,core,,,,0,3300,0
",allow,allowed,"172.16.1.44",v3,"-","0.0.0.0","(empty)","0.0.0.0",udp,"8b568d2c-b781-4469-856e-16fde7b22280","bx-rt1","ec50.aaa4.e083",US41L6B064,DSS,2,"DL.10.15.0005",1101,"pen-netagent",17,"-",false,"(empty)","f9193bc7-bfc0-4279-aadc-d9ddc2756048","Global-VIVES-policy",16317122334201741824,DNS,allow,"flow_miss",NA,"from-host","(empty)","(empty)","(empty)","0,3300,0",12856,0,0,0,0,core,"10.192.96.7","55,905","3,310",14,udp,1,"pensando_flowlog, _geoip_lookup_failure"
"Feb 15, 2025 @ 17:17:59.509",1,CtRnCpUByVDSCTPlAv31,"nat.dst_xltd_ip, nat.src_xltd_ip",".ds-logs-network_traffic-pensando-2025.02.15-000001","-","network_traffic",pensando,logs,"10.192.80.3",53,"flow_create",network,"Feb 15, 2025 @ 17:17:59.509","<14>1 2025-02-15T16:17:57Z bx-rt1 pen-netagent 1101 - - 2025-02-15T16:17:57Z,flow_create,allow,8b568d2c-b781-4469-856e-16fde7b22280,10.192.96.7,55905,10.192.80.3,53,17,17649,f9193bc7-bfc0-4279-aadc-d9ddc2756048,16317122334201741824,DNS,0,0,0,0,3310,DSS,DL.10.15.0005,US41L6B064,ec50.aaa4.e083,2,v3,Global-VIVES-policy,,,,,false,from-host,flow_miss,NA,core,,,,0,3300,0
",allow,allowed,"172.16.1.44",v3,"-","0.0.0.0","(empty)","0.0.0.0",udp,"8b568d2c-b781-4469-856e-16fde7b22280","bx-rt1","ec50.aaa4.e083",US41L6B064,DSS,2,"DL.10.15.0005",1101,"pen-netagent",17,"-",false,"(empty)","f9193bc7-bfc0-4279-aadc-d9ddc2756048","Global-VIVES-policy",16317122334201741824,DNS,allow,"flow_miss",NA,"from-host","(empty)","(empty)","(empty)","0,3300,0",17649,0,0,0,0,core,"10.192.96.7","55,905","3,310",14,udp,1,"pensando_flowlog, _geoip_lookup_failure"
"Feb 15, 2025 @ 17:17:59.509",1,C9RnCpUByVDSCTPlAv31,"nat.dst_xltd_ip, nat.src_xltd_ip",".ds-logs-network_traffic-pensando-2025.02.15-000001","-","network_traffic",pensando,logs,"10.192.96.7",67,"flow_create",network,"Feb 15, 2025 @ 17:17:59.509","<14>1 2025-02-15T16:17:57Z bx-rt1 pen-netagent 1101 - - 2025-02-15T16:17:57Z,flow_create,allow,8b568d2c-b781-4469-856e-16fde7b22280,10.195.194.53,68,10.192.96.7,67,17,2627015,101eb96b-b1dd-446c-afd1-65f12a749f8e,713293058464102888,DHCP_workload,0,0,0,0,3300,DSS,DL.10.15.0005,US41L6B064,ec50.aaa4.e083,2,v3,ZoneS-ABX,,,,,false,from-uplink,flow_miss,NA,core,,,,0,3300,0
",allow,allowed,"172.16.1.44",v3,"-","0.0.0.0","(empty)","0.0.0.0",udp,"8b568d2c-b781-4469-856e-16fde7b22280","bx-rt1","ec50.aaa4.e083",US41L6B064,DSS,2,"DL.10.15.0005",1101,"pen-netagent",17,"-",false,"(empty)","101eb96b-b1dd-446c-afd1-65f12a749f8e","ZoneS-ABX",713293058464102888,"DHCP_workload",allow,"flow_miss",NA,"from-uplink","(empty)","(empty)","(empty)","0,3300,0",2627015,0,0,0,0,core,"10.195.194.53",68,"3,300",14,udp,1,"pensando_flowlog, _geoip_lookup_failure"
"Feb 15, 2025 @ 17:17:59.509",1,DNRnCpUByVDSCTPlAv31,"nat.dst_xltd_ip, nat.src_xltd_ip",".ds-logs-network_traffic-pensando-2025.02.15-000001","-","network_traffic",pensando,logs,"10.192.80.4",53,"flow_create",network,"Feb 15, 2025 @ 17:17:59.509","<14>1 2025-02-15T16:17:57Z bx-rt1 pen-netagent 1101 - - 2025-02-15T16:17:57Z,flow_create,allow,8b568d2c-b781-4469-856e-16fde7b22280,10.192.96.7,50499,10.192.80.4,53,17,6773,f9193bc7-bfc0-4279-aadc-d9ddc2756048,16317122334201741824,DNS,0,0,0,0,3310,DSS,DL.10.15.0005,US41L6B064,ec50.aaa4.e083,2,v3,Global-VIVES-policy,,,,,false,from-host,flow_miss,NA,core,,,,0,3300,0
",allow,allowed,"172.16.1.44",v3,"-","0.0.0.0","(empty)","0.0.0.0",udp,"8b568d2c-b781-4469-856e-16fde7b22280","bx-rt1","ec50.aaa4.e083",US41L6B064,DSS,2,"DL.10.15.0005",1101,"pen-netagent",17,"-",false,"(empty)","f9193bc7-bfc0-4279-aadc-d9ddc2756048","Global-VIVES-policy",16317122334201741824,DNS,allow,"flow_miss",NA,"from-host","(empty)","(empty)","(empty)","0,3300,0",6773,0,0,0,0,core,"10.192.96.7","50,499","3,310",14,udp,1,"pensando_flowlog, _geoip_lookup_failure"
"Feb 15, 2025 @ 17:17:59.509",1,DdRnCpUByVDSCTPlAv31,"nat.dst_xltd_ip, nat.src_xltd_ip",".ds-logs-network_traffic-pensando-2025.02.15-000001","-","network_traffic",pensando,logs,"10.192.72.4",53,"flow_create",network,"Feb 15, 2025 @ 17:17:59.509","<14>1 2025-02-15T16:17:57Z bx-rt1 pen-netagent 1101 - - 2025-02-15T16:17:57Z,flow_create,allow,8b568d2c-b781-4469-856e-16fde7b22280,10.192.96.7,53043,10.192.72.4,53,17,1056364,f9193bc7-bfc0-4279-aadc-d9ddc2756048,16317122334201741824,DNS,0,0,0,0,3310,DSS,DL.10.15.0005,US41L6B064,ec50.aaa4.e083,2,v3,Global-VIVES-policy,,,,,false,from-host,flow_miss,NA,core,,,,0,3300,0
",allow,allowed,"172.16.1.44",v3,"-","0.0.0.0","(empty)","0.0.0.0",udp,"8b568d2c-b781-4469-856e-16fde7b22280","bx-rt1","ec50.aaa4.e083",US41L6B064,DSS,2,"DL.10.15.0005",1101,"pen-netagent",17,"-",false,"(empty)","f9193bc7-bfc0-4279-aadc-d9ddc2756048","Global-VIVES-policy",16317122334201741824,DNS,allow,"flow_miss",NA,"from-host","(empty)","(empty)","(empty)","0,3300,0",1056364,0,0,0,0,core,"10.192.96.7","53,043","3,310",14,udp,1,"pensando_flowlog, _geoip_lookup_failure"
"Feb 15, 2025 @ 17:17:59.509",1,DtRnCpUByVDSCTPlAv31,"nat.dst_xltd_ip, nat.src_xltd_ip",".ds-logs-network_traffic-pensando-2025.02.15-000001","-","network_traffic",pensando,logs,"10.192.72.4",53,"flow_create",network,"Feb 15, 2025 @ 17:17:59.509","<14>1 2025-02-15T16:17:57Z bx-rt1 pen-netagent 1101 - - 2025-02-15T16:17:57Z,flow_create,allow,8b568d2c-b781-4469-856e-16fde7b22280,10.192.96.7,56510,10.192.72.4,53,17,7830,f9193bc7-bfc0-4279-aadc-d9ddc2756048,16317122334201741824,DNS,0,0,0,0,3310,DSS,DL.10.15.0005,US41L6B064,ec50.aaa4.e083,2,v3,Global-VIVES-policy,,,,,false,from-host,flow_miss,NA,core,,,,0,3300,0
",allow,allowed,"172.16.1.44",v3,"-","0.0.0.0","(empty)","0.0.0.0",udp,"8b568d2c-b781-4469-856e-16fde7b22280","bx-rt1","ec50.aaa4.e083",US41L6B064,DSS,2,"DL.10.15.0005",1101,"pen-netagent",17,"-",false,"(empty)","f9193bc7-bfc0-4279-aadc-d9ddc2756048","Global-VIVES-policy",16317122334201741824,DNS,allow,"flow_miss",NA,"from-host","(empty)","(empty)","(empty)","0,3300,0",7830,0,0,0,0,core,"10.192.96.7","56,510","3,310",14,udp,1,"pensando_flowlog, _geoip_lookup_failure"
"Feb 15, 2025 @ 17:17:59.509",1,D9RnCpUByVDSCTPlAv31,"nat.dst_xltd_ip, nat.src_xltd_ip",".ds-logs-network_traffic-pensando-2025.02.15-000001","-","network_traffic",pensando,logs,"10.192.72.4",53,"flow_create",network,"Feb 15, 2025 @ 17:17:59.509","<14>1 2025-02-15T16:17:57Z bx-rt1 pen-netagent 1101 - - 2025-02-15T16:17:57Z,flow_create,allow,8b568d2c-b781-4469-856e-16fde7b22280,10.192.96.7,56361,10.192.72.4,53,17,3676449,f9193bc7-bfc0-4279-aadc-d9ddc2756048,16317122334201741824,DNS,0,0,0,0,3310,DSS,DL.10.15.0005,US41L6B064,ec50.aaa4.e083,2,v3,Global-VIVES-policy,,,,,false,from-host,flow_miss,NA,core,,,,0,3300,0
",allow,allowed,"172.16.1.44",v3,"-","0.0.0.0","(empty)","0.0.0.0",udp,"8b568d2c-b781-4469-856e-16fde7b22280","bx-rt1","ec50.aaa4.e083",US41L6B064,DSS,2,"DL.10.15.0005",1101,"pen-netagent",17,"-",false,"(empty)","f9193bc7-bfc0-4279-aadc-d9ddc2756048","Global-VIVES-policy",16317122334201741824,DNS,allow,"flow_miss",NA,"from-host","(empty)","(empty)","(empty)","0,3300,0",3676449,0,0,0,0,core,"10.192.96.7","56,361","3,310",14,udp,1,"pensando_flowlog, _geoip_lookup_failure"
"Feb 15, 2025 @ 17:17:59.509",1,ENRnCpUByVDSCTPlAv31,"nat.dst_xltd_ip, nat.src_xltd_ip",".ds-logs-network_traffic-pensando-2025.02.15-000001","-","network_traffic",pensando,logs,"10.192.72.4",53,"flow_create",network,"Feb 15, 2025 @ 17:17:59.509","<14>1 2025-02-15T16:17:57Z bx-rt1 pen-netagent 1101 - - 2025-02-15T16:17:57Z,flow_create,allow,8b568d2c-b781-4469-856e-16fde7b22280,10.192.96.7,59470,10.192.72.4,53,17,2103263,f9193bc7-bfc0-4279-aadc-d9ddc2756048,16317122334201741824,DNS,0,0,0,0,3310,DSS,DL.10.15.0005,US41L6B064,ec50.aaa4.e083,2,v3,Global-VIVES-policy,,,,,false,from-host,flow_miss,NA,core,,,,0,3300,0
",allow,allowed,"172.16.1.44",v3,"-","0.0.0.0","(empty)","0.0.0.0",udp,"8b568d2c-b781-4469-856e-16fde7b22280","bx-rt1","ec50.aaa4.e083",US41L6B064,DSS,2,"DL.10.15.0005",1101,"pen-netagent",17,"-",false,"(empty)","f9193bc7-bfc0-4279-aadc-d9ddc2756048","Global-VIVES-policy",16317122334201741824,DNS,allow,"flow_miss",NA,"from-host","(empty)","(empty)","(empty)","0,3300,0",2103263,0,0,0,0,core,"10.192.96.7","59,470","3,310",14,udp,1,"pensando_flowlog, _geoip_lookup_failure"
"Feb 15, 2025 @ 17:17:59.509",1,EdRnCpUByVDSCTPlAv31,"nat.dst_xltd_ip, nat.src_xltd_ip",".ds-logs-network_traffic-pensando-2025.02.15-000001","-","network_traffic",pensando,logs,"10.192.72.4",53,"flow_create",network,"Feb 15, 2025 @ 17:17:59.509","<14>1 2025-02-15T16:17:57Z bx-rt1 pen-netagent 1101 - - 2025-02-15T16:17:57Z,flow_create,allow,8b568d2c-b781-4469-856e-16fde7b22280,10.192.96.7,52250,10.192.72.4,53,17,2628037,f9193bc7-bfc0-4279-aadc-d9ddc2756048,16317122334201741824,DNS,0,0,0,0,3310,DSS,DL.10.15.0005,US41L6B064,ec50.aaa4.e083,2,v3,Global-VIVES-policy,,,,,false,from-host,flow_miss,NA,core,,,,0,3300,0
",allow,allowed,"172.16.1.44",v3,"-","0.0.0.0","(empty)","0.0.0.0",udp,"8b568d2c-b781-4469-856e-16fde7b22280","bx-rt1","ec50.aaa4.e083",US41L6B064,DSS,2,"DL.10.15.0005",1101,"pen-netagent",17,"-",false,"(empty)","f9193bc7-bfc0-4279-aadc-d9ddc2756048","Global-VIVES-policy",16317122334201741824,DNS,allow,"flow_miss",NA,"from-host","(empty)","(empty)","(empty)","0,3300,0",2628037,0,0,0,0,core,"10.192.96.7","52,250","3,310",14,udp,1,"pensando_flowlog, _geoip_lookup_failure"
"Feb 15, 2025 @ 17:17:59.509",1,EtRnCpUByVDSCTPlAv31,"nat.dst_xltd_ip, nat.src_xltd_ip",".ds-logs-network_traffic-pensando-2025.02.15-000001","-","network_traffic",pensando,logs,"10.192.96.7",67,"flow_create",network,"Feb 15, 2025 @ 17:17:59.509","<14>1 2025-02-15T16:17:57Z bx-rt1 pen-netagent 1101 - - 2025-02-15T16:17:57Z,flow_create,allow,8b568d2c-b781-4469-856e-16fde7b22280,172.16.1.82,67,10.192.96.7,67,17,3150643,101eb96b-b1dd-446c-afd1-65f12a749f8e,6047843631825402672,Outofscope,0,0,0,0,3300,DSS,DL.10.15.0005,US41L6B064,ec50.aaa4.e083,2,v3,ZoneS-ABX,,,,,false,from-uplink,flow_miss,NA,core,,,,0,3300,0
",allow,allowed,"172.16.1.44",v3,"-","0.0.0.0","(empty)","0.0.0.0",udp,"8b568d2c-b781-4469-856e-16fde7b22280","bx-rt1","ec50.aaa4.e083",US41L6B064,DSS,2,"DL.10.15.0005",1101,"pen-netagent",17,"-",false,"(empty)","101eb96b-b1dd-446c-afd1-65f12a749f8e","ZoneS-ABX",6047843631825402672,Outofscope,allow,"flow_miss",NA,"from-uplink","(empty)","(empty)","(empty)","0,3300,0",3150643,0,0,0,0,core,"172.16.1.82",67,"3,300",14,udp,1,"pensando_flowlog, _geoip_lookup_failure"
"Feb 15, 2025 @ 17:17:59.509",1,E9RnCpUByVDSCTPlAv31,"nat.dst_xltd_ip, nat.src_xltd_ip",".ds-logs-network_traffic-pensando-2025.02.15-000001","-","network_traffic",pensando,logs,"10.192.96.8",67,"flow_create",network,"Feb 15, 2025 @ 17:17:59.509","<14>1 2025-02-15T16:17:57Z bx-rt1 pen-netagent 1101 - - 2025-02-15T16:17:57Z,flow_create,allow,8b568d2c-b781-4469-856e-16fde7b22280,172.16.1.82,67,10.192.96.8,67,17,529409,101eb96b-b1dd-446c-afd1-65f12a749f8e,6047843631825402672,Outofscope,0,0,0,0,3300,DSS,DL.10.15.0005,US41L6B064,ec50.aaa4.e083,2,v3,ZoneS-ABX,,,,,false,from-uplink,flow_miss,NA,core,,,,0,3300,0
",allow,allowed,"172.16.1.44",v3,"-","0.0.0.0","(empty)","0.0.0.0",udp,"8b568d2c-b781-4469-856e-16fde7b22280","bx-rt1","ec50.aaa4.e083",US41L6B064,DSS,2,"DL.10.15.0005",1101,"pen-netagent",17,"-",false,"(empty)","101eb96b-b1dd-446c-afd1-65f12a749f8e","ZoneS-ABX",6047843631825402672,Outofscope,allow,"flow_miss",NA,"from-uplink","(empty)","(empty)","(empty)","0,3300,0",529409,0,0,0,0,core,"172.16.1.82",67,"3,300",14,udp,1,"pensando_flowlog, _geoip_lookup_failure"
